Query_id	Ko_id
total_3988375	K15531
total_3988376	K15923
total_3988504	K03767
total_3988820	K15660
total_3988848	K04788
total_3988876	K03671
total_3989157	K00523
total_3989812	K02237
total_3989940	K03932
total_3990676	K01902
total_3990833	K13628
total_3990834	K11996
total_3990929	K13612
total_3991200	K11293
total_3991963	K02412
total_3992164	K03413
total_3992225	K01921
total_3992583	K02656
total_399270	K15655
total_3993290	K04027
total_3993291	K04028
total_3993293	K04028
total_3993296	K03768
total_3993301	K10026
total_3993302	K06920
total_3994438	K03075
total_3995331	K03767
total_3995788	K07638
total_3995856	K03744
total_399587	K08676
total_3995907	K01188
total_399626	K03294
total_3996740	K00575
total_3996741	K03412
total_3997058	K00760
total_3997059	K04075
total_3997072	K00936
total_3997163	K00849
total_3997484	K03076
total_3997649	K07497
total_3997866	K07787
total_3997867	K07798
total_3998283	K02278
total_3998333	K04780
total_3998378	K10697
total_3998639	K08679
total_3998670	K07689
total_3998775	K02014
total_3999329	K13584
total_3999620	K02242
total_3999631	K05516
total_3999728	K01297
total_3999822	K09607
total_3999931	K06177
total_4000140	K02420
total_4000160	K12308
total_4000344	K11621
total_4000360	K03687
total_4000830	K07263
total_4000843	K12410
total_4000889	K07391
total_4001172	K10761
total_4001763	K01278
total_4001997	K14168
total_4002645	K03686
total_4002646	K03687
total_4003414	K09458
total_4003431	K02556
total_4003451	K01340
total_4003582	K06988
total_400369	K01990
total_4003812	K03071
total_4003821	K01419
total_4004695	K02364
total_4004865	K04094
total_4005140	K14987
total_4005589	K03684
total_4005857	K00694
total_400635	K15660
total_4006430	K00164
total_4007251	K02409
total_4007254	K02412
total_4007675	K04078
total_4007713	K03671
total_4008198	K11900
total_4008255	K02474
total_4008854	K02477
total_4009035	K08641
total_4009229	K08253
total_4009456	K00453
total_400951	K13612
total_4009675	K03696
total_400988	K02411
total_4009920	K11528
total_4010203	K01759
total_4010500	K00167
total_4011969	K07481
total_4011976	K13993
total_4012291	K12308
total_401233	K01452
total_4012409	K06177
total_4012729	K15387
total_4012964	K06167
total_4013195	K02014
total_4013342	K03814
total_401350	K00554
total_4013668	K06076
total_4013781	K14058
total_40138	K15387
total_4014680	K01284
total_4014787	K04094
total_4014987	K03216
total_4015068	K15642
total_4015550	K12686
total_4015611	K05838
total_4016307	K02421
total_4016308	K02420
total_4016710	K07658
total_4016837	K12410
total_4017601	K01971
total_4017915	K06147
total_4018656	K03687
total_4018946	K02497
total_4018975	K04078
total_4019135	K02282
total_4019560	K06888
total_4020720	K03592
total_4020722	K15660
total_4020769	K03216
total_4020801	K03437
total_4022345	K02477
total_4023062	K14987
total_4024638	K03408
total_4025003	K07106
total_4025004	K09001
total_4025062	K01176
total_4025066	K03671
total_4025471	K01893
total_4026372	K00763
total_4026557	K03177
total_4026884	K03177
total_402762	K02656
total_4027805	K08282
total_4028128	K02653
total_4028129	K02669
total_4028764	K13611
total_4028810	K13613
total_4029357	K00936
total_4029386	K00684
total_4029583	K12276
total_4030150	K02667
total_4030199	K00936
total_4030528	K03767
total_4030550	K01423
total_4030874	K07263
total_4030932	K13628
total_4031007	K15643
total_4031689	K03654
total_4031812	K05555
total_4031954	K01209
total_4032040	K01784
total_4033000	K06168
total_4033157	K01141
total_4033653	K00845
total_4034066	K01838
total_4034311	K00936
total_4034560	K08083
total_4034955	K03654
total_403501	K01887
total_403504	K06976
total_4035346	K03446
total_4035840	K03775
total_4036611	K03671
total_4036669	K12410
total_4036671	K03595
total_4036673	K03100
total_4037156	K08234
total_403759	K01087
total_4037655	K05350
total_4037870	K01209
total_4038221	K01066
total_4038862	K02409
total_4039505	K11712
total_4039872	K01190
total_4040445	K00684
total_4040696	K14672
total_4040916	K00563
total_404110	K07693
total_4041722	K02564
total_4041952	K11689
total_4042054	K09457
total_4042991	K07566
total_4043113	K13274
total_404339	K15726
total_4043509	K04772
total_4043684	K09458
total_4043978	K03686
total_4044350	K07669
total_404439	K03294
total_4044748	K01190
total_4045336	K02419
total_4045403	K03579
total_4045494	K07567
total_4045861	K01342
total_4046108	K01611
total_4046300	K01468
total_4046349	K11893
total_4046350	K11902
total_4046407	K01892
total_4047797	K02666
total_4047798	K02665
total_4048034	K01392
total_4048127	K04079
total_4048372	K01362
total_4048388	K01464
total_4048861	K06879
total_404940	K02667
total_4049570	K07665
total_4049581	K04780
total_4049677	K03702
total_40499	K12276
total_4050439	K01956
total_4050517	K03892
total_4050733	K13614
total_405089	K02401
total_405090	K02421
total_405091	K02420
total_4051475	K01392
total_4051512	K04774
total_4051514	K15460
total_4051586	K01361
total_4052023	K01113
total_405210	K01087
total_4052325	K13529
total_4052326	K00174
total_405236	K08998
total_4052787	K00226
total_4053053	K03671
total_4053289	K11749
total_4053321	K08311
total_405405	K01212
total_4054336	K02657
total_4054651	K10012
total_405486	K15660
total_4055176	K10770
total_4056241	K11900
total_4056242	K11901
total_4056243	K11902
total_4056504	K08884
total_4056729	K06020
total_4056898	K01768
total_4057202	K02485
total_40580	K01283
total_4058012	K03671
total_4058063	K04042
total_4058064	K00820
total_405967	K02485
total_4060006	K03671
total_4060040	K08738
total_4060780	K09760
total_4061076	K07386
total_4061390	K02409
total_4061487	K05595
total_406209	K03767
total_4062128	K07568
total_4062325	K01533
total_4062813	K07390
total_4062836	K01361
total_4062965	K07566
total_4062968	K03667
total_4063081	K14952
total_4063160	K02335
total_4063807	K00864
total_4063873	K02485
total_406404	K03100
total_406412	K02676
total_4064169	K04618
total_4064240	K00145
total_406436	K00688
total_4064583	K02656
total_4064597	K05555
total_4064677	K11712
total_4064678	K14987
total_406477	K04772
total_4065550	K12574
total_4066078	K02670
total_4066304	K02004
total_4066614	K00974
total_4066847	K15660
total_4067916	K09457
total_4068372	K15642
total_4068656	K05896
total_4068685	K02412
total_406911	K09650
total_4069434	K03667
total_4069586	K09458
total_4069845	K01243
total_4070129	K12510
total_4070284	K15837
total_4070371	K14672
total_4070512	K15655
total_4070869	K15387
total_4071072	K01259
total_4071073	K05882
total_4071075	K01436
total_4071079	K01004
total_4071617	K13588
total_4072006	K14981
total_4072346	K01419
total_4073155	K00226
total_4073398	K03687
total_4073630	K13611
total_407378	K15653
total_4074134	K02417
total_4074426	K12600
total_4074693	K03772
total_4074746	K04096
total_4074788	K04080
total_4075074	K01893
total_4075512	K09457
total_4075901	K02477
total_4075929	K01607
total_4076301	K15662
total_4076481	K01188
total_4076503	K04618
total_407668	K07795
total_4076755	K03767
total_4076958	K03408
total_4077298	K05995
total_4077378	K02106
total_4077498	K06044
total_4077736	K05520
total_4077889	K03296
total_4077894	K02364
total_407796	K03106
total_4078083	K00955
total_4078110	K00849
total_4078319	K00773
total_4078320	K07568
total_4078329	K01087
total_4078509	K03320
total_4079008	K00936
total_4079023	K07709
total_4079385	K12574
total_4079741	K02409
total_4080169	K04094
total_4080304	K03695
total_4080375	K06177
total_4081242	K00568
total_4081523	K07799
total_408173	K03771
total_4081762	K15726
total_4081843	K15665
total_4082515	K14058
total_4082564	K03540
total_4082727	K06177
total_4082767	K00029
total_4083057	K07720
total_408311	K00100
total_4083201	K03667
total_4083405	K03305
total_4083426	K03687
total_4083806	K03770
total_4083886	K01277
total_4083917	K01176
total_4084234	K03086
total_4084339	K01046
total_4084746	K02200
total_4084747	K02200
total_4084982	K07390
total_4084998	K03667
total_4085427	K11717
total_4085721	K06920
total_4085814	K07690
total_4086118	K07662
total_4086418	K07799
total_4086552	K04774
total_4086681	K03978
total_4087200	K02660
total_4087608	K00540
total_4087940	K11927
total_4088817	K02535
total_4088818	K03531
total_4089445	K03924
total_4089829	K03529
total_4089907	K00983
total_4090428	K03592
total_4090604	K08309
total_4090793	K00680
total_4091109	K00763
total_4091133	K07386
total_4092144	K01838
total_4092187	K01262
total_409224	K03611
total_4092285	K01356
total_4092639	K07814
total_4092719	K15665
total_4092843	K02488
total_4093851	K00504
total_409397	K14672
total_4094005	K03412
total_4094014	K05914
total_4094402	K02472
total_4094442	K07481
total_4094531	K07720
total_409467	K01007
total_4094758	K02533
total_4094893	K07106
total_4095098	K02237
total_4095863	K03216
total_4096248	K01271
total_409642	K03687
total_4097224	K13584
total_4097448	K13589
total_4097564	K02950
total_4097565	K02992
total_4097566	K02355
total_409761	K03527
total_4097671	K01210
total_4098242	K09001
total_4098243	K01443
total_4098357	K03177
total_4098567	K15431
total_4098653	K14415
total_4098699	K03088
total_4098880	K02500
total_4099385	K15642
total_4099518	K02242
total_4099564	K03296
total_4099566	K10866
total_4099764	K01061
total_4099808	K03320
total_4100182	K11902
total_4100480	K01869
total_4100536	K09650
total_4101161	K07690
total_4101354	K15012
total_4101397	K07114
total_4101656	K07347
total_4102627	K13584
total_4102681	K01631
total_4102682	K00035
total_4103177	K12308
total_4103857	K03413
total_4103858	K13243
total_4104576	K02660
total_4104866	K09458
total_4104869	K00817
total_4105031	K07243
total_4106152	K15653
total_410645	K01322
total_4107322	K05350
total_4107735	K13051
total_4108049	K09457
total_4108380	K07659
total_4108796	K15660
total_4108887	K02066
total_4109021	K01875
total_4109341	K03408
total_4109574	K00884
total_4110046	K01452
total_4110230	K02450
total_4110705	K01897
total_4111035	K03688
total_4111133	K02485
total_4111368	K15314
total_4111427	K04751
total_41121	K01338
total_4112122	K00703
total_4112410	K05350
total_4112423	K03611
total_4112613	K04094
total_4112732	K03587
total_4112795	K07497
total_4112887	K02982
total_4112888	K02890
total_4113199	K01259
total_4113239	K14058
total_411326	K00354
total_4113423	K04083
total_4113791	K11927
total_4113897	K03611
total_4114077	K03088
total_4114177	K03672
total_4114178	K05555
total_4114399	K01362
total_411472	K00685
total_4114980	K03076
total_4115551	K04102
total_411603	K11940
total_4116189	K07390
total_4116450	K07687
total_4116960	K09457
total_4117389	K10610
total_4117488	K03043
total_4117613	K04780
total_4117637	K12686
total_4118553	K00537
total_4118726	K03671
total_411873	K04780
total_4118734	K08082
total_4119252	K13614
total_4119503	K00523
total_4119541	K01933
total_4119682	K05520
total_4120337	K15923
total_4121320	K02485
total_4121370	K00936
total_412158	K00694
total_4121990	K01791
total_4122148	K04046
total_4122840	K00694
total_4122848	K02666
total_4123004	K06158
total_412310	K15977
total_412311	K03559
total_412312	K03560
total_412313	K03561
total_412314	K03832
total_4123451	K07071
total_4123783	K03272
total_4123800	K07407
total_4123839	K05555
total_4123909	K11443
total_4124007	K00820
total_4124493	K12573
total_4124642	K02666
total_412466	K02427
total_4124992	K01087
total_4125265	K07303
total_4125496	K02664
total_4125497	K02663
total_4125498	K02662
total_412554	K02401
total_4125681	K12283
total_4125775	K15358
total_4125879	K00108
total_4126016	K02347
total_4126342	K04780
total_4126506	K03412
total_4126964	K13924
total_4127554	K01362
total_4127665	K00758
total_412791	K01975
total_4129031	K05304
total_4129034	K07806
total_4129551	K01711
total_4129974	K00685
total_4130238	K10012
total_413060	K05970
total_4130691	K01897
total_4130704	K03437
total_4130706	K04691
total_4131124	K12600
total_4131991	K02662
total_4132009	K07010
total_4132634	K13614
total_413264	K09992
total_4132882	K14168
total_4133267	K02666
total_4133468	K13688
total_4133589	K01838
total_4133590	K12410
total_4133653	K13588
total_4133992	K03530
total_4133994	K09181
total_4134029	K06200
total_4134068	K00965
total_4134112	K08225
total_4134280	K05555
total_4135342	K01802
total_4135853	K01194
total_4135866	K00681
total_4136965	K00540
total_4137469	K00639
total_4137782	K09020
total_4137982	K03768
total_4137983	K02450
total_4138865	K00384
total_4140250	K14672
total_4140415	K12685
total_4140548	K02364
total_4140763	K07533
total_414090	K05555
total_4141119	K00760
total_4141135	K03671
total_4141634	K09457
total_4141686	K03687
total_4142114	K07659
total_4142205	K11900
total_4142206	K11901
total_4142207	K11902
total_4142276	K00568
total_4142826	K00694
total_4143377	K00936
total_4143885	K02400
total_4144168	K03088
total_414422	K01787
total_4144597	K01278
total_4147054	K03724
total_4148545	K00248
total_4148963	K03517
total_4149076	K04083
total_4150047	K00384
total_4150074	K02406
total_4150907	K06213
total_4151082	K12685
total_415113	K06917
total_4151186	K00290
total_4151445	K03588
total_4151506	K03770
total_4151899	K02419
total_415213	K09607
total_4152381	K07192
total_4152473	K12340
total_4153144	K15372
total_4153150	K08261
total_4153164	K02477
total_415351	K03496
total_4153521	K15726
total_4153978	K05998
total_4154137	K00849
total_4154423	K09457
total_4154727	K12941
total_4154990	K01414
total_4155009	K02406
total_4155169	K03216
total_415518	K12511
total_4155420	K12941
total_4155431	K10770
total_4155668	K12510
total_4155947	K03100
total_4156226	K02658
total_4157039	K07806
total_4157208	K02031
total_4157301	K01415
total_4157638	K07776
total_4159376	K08305
total_4159484	K01337
total_4159553	K03437
total_4159689	K09458
total_416022	K00611
total_4160295	K03564
