Query_id	Ko_id
total_3844017	K03545
total_384438	K02108
total_3847408	K01847
total_385047	K05903
total_3850704	K01420
total_3854983	K03784
total_3855339	K02548
total_3855648	K00261
total_385573	K00338
total_385717	K08369
total_3857310	K01119
total_385860	K00603
total_3859289	K01835
total_3861916	K00305
total_3862372	K01507
total_3865400	K01926
total_3866072	K00330
total_3866377	K05928
total_3866504	K06877
total_3867981	K03497
total_386946	K00013
total_386991	K15785
total_3870570	K01778
total_3874359	K00339
total_3874687	K15495
total_3874765	K02428
total_3876913	K03741
total_3877590	K15784
total_3883295	K09461
total_3888695	K01677
total_3888696	K01678
total_3888829	K02022
total_389473	K01501
total_3896385	K02298
total_3897225	K01589
total_3897834	K00564
total_3900638	K02299
total_3901319	K03185
total_390384	K15633
total_390467	K11136
total_3905644	K03977
total_3905836	K03778
total_3907271	K02113
total_3909616	K03833
total_3910329	K00940
total_3911449	K13990
total_3912139	K05846
total_3912375	K03073
total_39143	K06217
total_3916276	K02114
total_3916278	K02112
total_3916781	K01792
total_3916791	K06994
total_3917944	K01596
total_3918859	K00265
total_3920394	K02429
total_3920444	K00286
total_3921263	K13051
total_3923659	K00170
total_3927611	K02501
total_393118	K07056
total_3932510	K00286
total_3933456	K00169
total_3934015	K02109
total_3934369	K11263
total_3934981	K00339
total_3934982	K00340
total_3935971	K00822
total_3936432	K00600
total_3936583	K00412
total_3938637	K11263
total_3940129	K01474
total_3941084	K07246
total_3943098	K09684
total_3943678	K02299
total_3944385	K00872
total_394457	K00135
total_3945571	K03743
total_3946745	K00634
total_3947051	K02112
total_3948551	K03733
total_3949164	K00134
total_3950729	K03889
total_3952008	K01496
total_3953269	K01507
total_395487	K01507
total_3955181	K00927
total_3958101	K02529
total_3958214	K03656
total_395877	K03522
total_3958924	K05847
total_3962184	K01119
total_39622	K03979
total_3962867	K00022
total_3963108	K02026
total_3963296	K02319
total_3963337	K02112
total_3964121	K06179
total_3964488	K02298
total_3964489	K02297
total_3965169	K12251
total_3966768	K02437
total_3969312	K02112
total_3969411	K01847
total_3970697	K01533
total_3971888	K00786
total_3972356	K00338
total_3972357	K00339
total_3972358	K00340
total_3972359	K00341
total_3972746	K04074
total_3972941	K02548
total_3976337	K00404
total_3976763	K09761
total_3976910	K01868
total_3977053	K02109
total_3977054	K02109
total_3980021	K01652
total_3980090	K02112
total_3980320	K03394
total_3980653	K06027
total_3990788	K11263
total_3991476	K11263
total_3991609	K01777
total_3993271	K08173
total_3997504	K07042
total_3997608	K02867
total_4000503	K00404
total_400053	K01623
total_4001069	K00364
total_4001453	K11069
total_4002347	K12251
total_4003508	K00339
total_4003692	K05602
total_4004423	K00242
total_4004425	K03821
total_4004453	K02884
total_4007399	K12658
total_4008096	K03841
total_4008449	K01424
total_4009598	K01623
total_4010272	K11252
total_4010512	K01507
total_4010678	K00371
total_4010867	K00265
total_4012701	K02276
total_4014366	K10441
total_4015643	K13641
total_4017398	K03593
total_4018176	K00368
total_4018630	K07738
total_4020174	K02109
total_4021708	K10544
total_4022062	K05557
total_4023393	K09015
total_4023586	K00672
total_4023587	K00202
total_402458	K02904
total_4025131	K02379
total_4028509	K02276
total_4030002	K02996
total_4031506	K11473
total_4031516	K06886
total_4032155	K01222
total_4034424	K00134
total_4035084	K02023
total_4036248	K12234
total_4036249	K11212
total_4037225	K01623
total_403788	K00265
total_4040584	K00371
total_4042183	K02044
total_4043442	K03886
total_4048129	K03712
total_4048141	K06049
total_4048144	K01679
total_404945	K00873
total_4050416	K03765
total_4051734	K00365
total_4056490	K13483
total_4057284	K01792
total_4058395	K07119
total_4060491	K09694
total_4061085	K01785
total_4063870	K02058
total_4063946	K06184
total_4063947	K06184
total_4064223	K01814
total_4064641	K02902
total_406487	K01478
total_4067775	K02258
total_4069272	K02548
total_407508	K05606
total_4077845	K00339
total_4079433	K01458
total_4079934	K00242
total_4080400	K02109
total_4080812	K03609
total_4084608	K06910
total_4085932	K00426
total_4086230	K00411
total_4086604	K00411
total_4086778	K02112
total_4086829	K03521
total_4088487	K01589
total_4088757	K02023
total_4090495	K01488
total_4090498	K03815
total_4090718	K06447
total_4090924	K01501
total_4091572	K08224
total_4092008	K02297
total_4092717	K02297
total_4093175	K02067
total_4096693	K07727
total_4097344	K01470
total_4099508	K02276
total_4100084	K01867
total_4104959	K07737
total_4106071	K01803
total_4107067	K02274
total_4108732	K03705
total_4108978	K15580
total_4112756	K00368
total_4114995	K06177
total_4119489	K02083
total_4120459	K00140
total_412049	K02892
total_4121664	K05973
total_4122141	K15634
total_4123739	K00266
total_4124908	K02299
total_412609	K08224
total_4127253	K02299
total_412855	K06001
total_4130687	K03405
total_4131846	K00140
total_4134219	K12541
total_4134341	K03888
total_4135521	K01669
total_4135870	K05578
total_413611	K02548
total_4136705	K02112
total_4136721	K03890
total_4136888	K03047
total_4138123	K00344
total_4138528	K01501
total_4140887	K01601
total_4140927	K00412
total_4140928	K03886
total_4140931	K02276
total_4140942	K06039
total_4141452	K03761
total_4141504	K01759
total_4142505	K01501
total_4142984	K03366
total_4143468	K00228
total_4143793	K08483
total_4144542	K04765
total_4146268	K15986
total_4146863	K00124
total_4146883	K02298
total_4146886	K00412
total_4147507	K02276
total_4147660	K01673
total_4148611	K00261
total_4149589	K02343
total_4149695	K00404
total_4149983	K08167
total_4149994	K02299
total_4150347	K00261
total_4150682	K03921
total_4152973	K00647
total_4152979	K06113
total_4152998	K02081
total_4153000	K02445
total_4153011	K06140
total_4153042	K02508
total_4153615	K08156
total_4155625	K02160
total_4158573	K15371
total_4159002	K02334
total_4160142	K03815
total_4161605	K01420
total_4162650	K01752
total_4163361	K00404
total_4164346	K00605
total_4166086	K03713
total_4166257	K01477
total_4167129	K01429
total_4167130	K01428
total_4167490	K01507
total_416758	K04034
total_4169260	K02298
total_4169690	K02304
total_4170480	K03891
total_4173131	K11753
total_4174963	K00411
total_4176472	K04765
total_4177191	K10941
total_4177958	K02303
total_4180812	K08683
total_4180917	K02191
total_4183490	K09695
total_4183555	K03580
total_4185417	K10353
total_4186606	K13483
total_4187067	K01476
total_4187272	K03656
total_4187489	K09761
total_4187876	K00276
total_4189645	K08684
total_4189778	K10914
total_4190005	K02114
total_4190254	K11175
total_4190595	K00412
total_4190597	K00339
total_4190599	K00342
total_4190602	K00330
total_4190603	K02256
total_4190606	K00332
total_4190608	K02108
total_4190620	K00337
total_4190626	K02878
total_4190628	K00340
total_4193327	K02342
total_4195035	K00330
total_4195158	K15973
total_4196388	K08224
total_4196407	K07301
total_419814	K01500
total_4198245	K01120
total_4198457	K00411
total_4198654	K01507
total_4198867	K15371
total_4204165	K00265
total_4204369	K02806
total_4205456	K15635
total_4205544	K03885
total_4206288	K00266
total_4206396	K03389
total_4206660	K14287
total_4207329	K03186
total_4207953	K00265
total_4209173	K01744
total_4209174	K08684
total_421103	K11475
total_4211094	K00410
total_4213915	K08172
total_4214109	K01415
total_4217600	K00169
total_4219951	K02054
total_422158	K02217
total_4221928	K00441
total_4224018	K03445
total_422638	K00304
total_4227701	K05934
total_4229302	K02058
total_4229476	K01610
total_4231294	K00338
total_4232164	K04483
total_4232259	K03091
total_4232419	K02428
total_4233172	K00426
total_4234009	K02529
total_4235902	K01580
total_4235979	K00127
total_4236074	K01719
total_4236685	K00453
total_4236697	K00359
total_4239133	K13990
total_4239684	K00043
total_4240097	K06001
total_424054	K00362
total_4242040	K02108
total_4243494	K00265
total_4243803	K01466
total_4243990	K03047
total_4243995	K06024
total_4244660	K00822
total_4245443	K14267
total_4248343	K05592
total_4248608	K03547
total_4249105	K00858
total_4249787	K14440
total_425078	K08167
total_4252830	K00657
total_4254671	K05903
total_4254722	K01673
total_4255387	K03040
total_4255626	K03885
total_4256991	K06179
total_4258966	K02343
total_4260754	K13771
total_4261483	K02259
total_4261654	K00544
total_4263374	K00338
total_4265504	K09017
total_4266120	K10552
total_4266525	K01965
total_4266984	K00426
total_4269681	K01580
total_426976	K05685
total_4270957	K00852
total_4271700	K03521
total_4272081	K09882
total_4272300	K01524
total_4272878	K03841
total_4273368	K00374
total_4274666	K01725
total_4275870	K03402
total_4276522	K00261
total_4279219	K06140
total_4282605	K00411
total_4283503	K00135
total_4284870	K03556
total_4285960	K01569
total_4286594	K00242
total_4287169	K01959
total_4287748	K00406
total_4288385	K07749
total_42892	K01507
total_4290234	K01926
total_4290587	K11475
total_4294340	K03041
total_4294341	K13798
total_4294792	K00850
total_4295536	K11472
total_4296423	K02109
total_429692	K00242
total_4298818	K01512
total_4298856	K06178
total_4298891	K02006
total_4299998	K00873
total_4301281	K00958
total_4304712	K00322
total_4307079	K01907
total_430752	K01673
total_4311776	K00798
total_4312164	K02994
total_431272	K06863
total_4313435	K00426
total_4314236	K02109
total_4314476	K14446
total_4317489	K02907
total_4317664	K00261
total_4320651	K15986
total_4321346	K01623
total_4323189	K01222
total_432436	K02548
total_4325494	K02778
total_4326344	K01424
total_4326464	K04074
total_4326598	K07238
total_4326663	K00171
total_4326916	K04567
total_4329716	K01803
total_4330859	K03521
total_4331837	K00836
total_4333071	K04765
total_4335199	K01053
total_433956	K10947
total_4339750	K03088
total_4339960	K02322
total_4340309	K01623
total_4341358	K01744
total_4341943	K08684
total_4342291	K01580
total_4342372	K00162
total_4342792	K07455
total_4343205	K02276
total_4343206	K02276
total_434379	K01673
total_4344347	K15987
total_4344461	K04015
total_4344655	K01890
total_4348257	K00342
total_4349304	K00411
total_4350168	K04072
total_4350367	K02276
total_4352063	K01496
total_4352541	K02041
total_435306	K01079
total_4354257	K01962
total_4354308	K12257
total_4355043	K03891
total_4358792	K00382
total_4358796	K03153
total_4361345	K01810
total_4362170	K00134
total_436625	K11263
total_4366356	K02276
total_4366499	K00265
total_4369349	K03841
total_4375665	K10563
total_4376378	K13010
total_4377227	K06149
total_4377370	K02584
total_4377417	K15861
total_4378236	K13482
total_4378806	K01950
total_4379729	K01574
total_4381138	K01953
total_4381342	K06442
total_4382335	K01483
total_4382579	K01501
total_4382839	K01424
total_4382926	K02548
total_4383335	K03886
total_4384510	K01759
total_4384701	K03407
total_4385836	K03041
total_4386299	K01613
total_4387764	K11942
total_438925	K03888
total_438926	K03887
total_438927	K03886
total_4392789	K00368
total_4395671	K02986
total_4395873	K00821
total_4395877	K01890
total_439643	K01420
total_4397987	K02109
total_4400414	K09888
total_4400484	K03921
total_4400686	K03738
total_4402051	K03547
total_4402534	K00413
total_4403382	K02109
total_4406627	K06966
total_4406874	K02548
total_440691	K01896
total_4407692	K14449
total_4407716	K00124
total_4408686	K10780
total_4409575	K02276
total_4418008	K00927
total_4418151	K03885
total_4421430	K02548
total_4425789	K00265
total_4429049	K02115
total_4429359	K07727
total_4429799	K01470
total_4430460	K02276
total_4432701	K02304
total_4435195	K00364
total_4435497	K09915
total_4435498	K00762
total_4435500	K07052
total_4435504	K07027
total_4435505	K00946
total_4436419	K02551
total_4436422	K01661
total_4436423	K02549
total_4437585	K07497
total_4437739	K03886
total_4439928	K00822
total_4444510	K00404
total_4445746	K01929
total_444829	K02054
total_4448724	K01673
total_4449098	K00338
total_4449652	K03888
total_4449653	K03887
total_4450355	K07130
total_4450911	K03483
total_4451959	K00783
total_4452195	K15034
total_4453291	K01488
total_4454409	K02109
total_445486	K01623
total_4457285	K00266
total_4458231	K10227
total_4458525	K04761
total_4460510	K01091
total_4460942	K02028
total_4460963	K02428
total_4462193	K01673
total_4463984	K03704
total_4464269	K00343
total_4466778	K11440
total_4466992	K00265
total_4467059	K10831
total_446733	K00330
total_4467509	K03918
total_4467622	K01070
total_4469127	K03564
total_4470402	K02838
total_4470711	K02340
total_4471536	K03466
total_4471621	K01623
total_4471905	K01803
total_4473707	K02109
total_4474060	K00673
total_4476160	K02010
total_4477034	K10913
total_4478281	K03973
total_4478690	K04800
total_4479969	K01159
total_4480200	K02500
total_4480201	K02501
total_4480206	K13016
total_4480788	K15633
total_4482918	K00426
total_4483353	K02045
total_4483700	K02568
total_4483805	K02112
total_4484090	K02299
total_4488625	K13633
total_4489319	K02040
total_4489321	K02038
total_4489328	K01524
total_4489329	K02039
total_4489330	K02036
total_4489331	K02038
total_4489333	K02040
total_4489781	K00985
total_4490474	K01039
total_4490649	K00599
total_4491500	K00783
total_4493442	K04760
total_449409	K00246
total_4494540	K01637
total_4495396	K03841
total_4495883	K02108
total_449638	K02551
total_4497134	K01464
total_4500993	K03705
total_450288	K13039
total_4504404	K02502
total_450475	K00266
total_4506361	K15634
total_4509020	K00337
total_4510869	K00404
total_4512194	K07462
total_4513624	K14449
total_4514057	K03521
total_4514595	K08218
total_4514703	K01507
total_4515653	K00411
total_4515869	K03501
total_4518616	K00499
total_4518746	K00235
total_4519392	K06863
