Query_id	Ko_id
total_19408985	K03436
total_19408986	K07114
total_19409440	K02913
total_19410563	K05808
total_19410603	K03296
total_19411310	K03366
total_19411357	K08289
total_1941257	K00928
total_1941309	K01866
total_19413131	K14168
total_19413232	K03856
total_1941375	K06137
total_19414508	K01814
total_19414612	K00928
total_19414617	K01420
total_19414649	K01263
total_19414651	K11996
total_1941503	K04773
total_19415356	K02500
total_19415376	K09888
total_19415409	K01417
total_19415630	K04567
total_19415761	K04063
total_19416271	K01879
total_194165	K02493
total_19416668	K00133
total_19417265	K01439
total_19417601	K03724
total_1941785	K07250
total_19418105	K03746
total_19419428	K03185
total_1941953	K02961
total_19419672	K02563
total_19420259	K01069
total_19420509	K15054
total_19420628	K10941
total_19420761	K00931
total_1942090	K14415
total_19421206	K01069
total_19421656	K01181
total_19421977	K03684
total_19422505	K02988
total_19423324	K00766
total_19424027	K02904
total_19424060	K03722
total_19424488	K01892
total_19424602	K01259
total_19424856	K06134
total_19425304	K03684
total_1942594	K02892
total_1942689	K01443
total_19427645	K00995
total_19427870	K01874
total_19430023	K00684
total_19430119	K14261
total_1943024	K07491
total_19430688	K00936
total_19435352	K03548
total_1943674	K02909
total_19437178	K03593
total_19437194	K01745
total_1943785	K07494
total_19439016	K02335
total_19439398	K01791
total_19439401	K01710
total_1943978	K06134
total_19440062	K00634
total_19440728	K03296
total_1944337	K03574
total_19444795	K01586
total_19444867	K02988
total_19445067	K00207
total_19445104	K03088
total_19445682	K03438
total_19445774	K03684
total_19446929	K03218
total_19447491	K02990
total_19447618	K01908
total_19449593	K01696
total_19449763	K01714
total_19450037	K01874
total_19450306	K02876
total_19450706	K02014
total_19451250	K01479
total_19451878	K06188
total_19451972	K09698
total_19453331	K01520
total_19453390	K00822
total_19453511	K06941
total_19453711	K04488
total_19453844	K01423
total_19454010	K01752
total_1945426	K13643
total_19454418	K00822
total_19454800	K02428
total_19455021	K09516
total_1945539	K00003
total_19456097	K00951
total_19457443	K01933
total_194575	K00274
total_19458015	K14058
total_194582	K00334
total_19458431	K01695
total_194591	K00241
total_19459474	K01955
total_19459520	K00555
total_19460307	K00684
total_19460655	K02600
total_19460959	K03919
total_19461155	K04021
total_19461687	K11293
total_19461844	K10231
total_19462090	K00798
total_19462960	K09761
total_19463057	K00281
total_19463647	K02906
total_19463741	K01869
total_19464636	K02358
total_19465031	K00599
total_19465210	K01473
total_19465938	K14682
total_19466526	K02892
total_19466974	K01420
total_19467089	K02335
total_19467252	K03090
total_19468075	K02990
total_19468432	K03631
total_19468449	K11749
total_19468994	K09888
total_19470073	K01693
total_19470107	K02933
total_19470306	K02474
total_19470610	K09471
total_19470837	K01599
total_19471286	K01873
total_19472093	K02551
total_19472656	K06168
total_1947292	K00283
total_1947293	K00282
total_1947296	K01518
total_1947316	K08289
total_19473259	K00602
total_19473302	K13990
total_19474439	K08097
total_19474885	K03147
total_1947558	K03589
total_19475607	K01709
total_19475698	K02961
total_194763	K01754
total_19476357	K03060
total_19476634	K00666
total_1947679	K01420
total_19477970	K11755
total_1947954	K00928
total_1947956	K10917
total_19482246	K07455
total_194825	K01889
total_1948332	K04940
total_1948333	K00320
total_19485039	K00286
total_19485114	K01026
total_19485325	K02316
total_1948571	K00286
total_1948697	K14161
total_19487612	K15727
total_19488360	K03086
total_19488575	K14162
total_19489113	K00626
total_19490718	K00140
total_19491072	K03088
total_19491847	K01692
total_19493306	K00140
total_1949362	K03631
total_19493799	K01586
total_19494025	K00140
total_19494595	K14261
total_19495676	K03474
total_19495952	K02914
total_1949599	K00666
total_1949617	K03086
total_19497693	K01733
total_19498735	K02986
total_19498919	K00602
total_19499922	K03977
total_1950188	K01873
total_19501898	K02520
total_19502793	K09772
total_19502794	K00286
total_1950293	K07742
total_19503155	K00783
total_1950357	K00760
total_1950358	K04075
total_19504421	K06177
total_19504815	K03540
total_1950591	K07736
total_19506052	K00676
total_19506617	K01849
total_19507400	K07303
total_19507774	K00931
total_19507888	K08316
total_1950808	K01866
total_19508095	K03088
total_19508629	K03789
total_19508696	K01652
total_1950893	K07782
total_19510188	K06180
total_19510406	K00158
total_1951049	K04075
total_1951050	K01126
total_1951053	K09163
total_19510941	K07497
total_19513025	K02950
total_1951325	K03628
total_19513883	K01866
total_19513956	K01104
total_1951451	K11381
total_19514829	K00622
total_1951524	K00989
total_19515739	K01649
total_19517084	K02343
total_19517901	K00301
total_19518660	K03631
total_19519652	K00286
total_1952040	K03588
total_1952059	K07405
total_1952090	K06911
total_19522311	K03438
total_19522853	K00013
total_19523378	K00342
total_19523604	K00384
total_19524807	K01889
total_19524830	K02904
total_19525915	K00673
total_1952645	K03765
total_19527199	K07009
total_19527504	K10563
total_19527718	K02371
total_19527949	K02954
total_19528232	K02876
total_1952901	K06153
total_19530149	K01652
total_19530215	K00945
total_19530925	K01952
total_19531303	K02892
total_19531312	K01894
total_19531699	K14261
total_19531893	K03500
total_19531912	K02986
total_19532092	K09761
total_19532110	K03789
total_19532111	K03599
total_19532697	K01952
total_19533070	K00099
total_19533086	K01752
total_19533355	K03782
total_19533917	K03584
total_19535112	K02986
total_19535204	K00102
total_19535251	K02982
total_19535315	K03724
total_19535863	K01874
total_1953762	K03979
total_19537750	K01889
total_19537867	K02986
total_19538219	K03688
total_19538673	K07250
total_19539382	K09823
total_19540040	K14415
total_19541382	K01961
total_19542465	K00762
total_19542793	K02501
total_1954280	K02834
total_195433	K01756
total_19543521	K02876
total_1954412	K10536
total_19544124	K01624
total_19545580	K01438
total_19546596	K02518
total_19546683	K00837
total_19546685	K03088
total_19547018	K06168
total_1954709	K02838
total_19547520	K01426
total_19548381	K00013
total_19549256	K01745
total_19549257	K01745
total_19549259	K09985
total_19549260	K01693
total_195499	K02338
total_19550106	K14261
total_1955015	K00568
total_195510	K00783
total_19551700	K02956
total_19552607	K00826
total_19553019	K00020
total_19553548	K02351
total_19554283	K03281
total_19554334	K00595
total_19554357	K01733
total_19555001	K03196
total_1955546	K02950
total_19555857	K03186
total_19556471	K06880
total_19556551	K03574
total_19557505	K02014
total_1955833	K00567
total_19559613	K03089
total_19559665	K01961
total_19560948	K02888
total_19560949	K02899
total_19560950	K03979
total_19561	K01716
total_19561321	K02994
total_1956208	K03590
total_1956209	K03589
total_1956233	K00783
total_1956351	K03500
total_1956353	K01462
total_1956354	K01736
total_19563643	K02919
total_19563665	K02902
total_19564022	K01505
total_19564089	K12526
total_19564686	K02982
total_19564739	K01749
total_19564817	K01696
total_1956573	K00003
total_19566420	K01969
total_19567280	K00302
total_19568708	K02834
total_19569292	K01889
total_19570387	K01256
total_19570643	K01633
total_19570864	K06176
total_19571448	K01848
total_1957181	K03177
total_1957182	K02956
total_1957244	K02914
total_1957457	K01869
total_19574588	K02863
total_19574909	K02434
total_19574910	K02433
total_19574911	K02435
total_19574914	K01875
total_19574993	K02963
total_19575077	K01362
total_19576961	K14287
total_19577736	K02890
total_1957799	K01069
total_19578856	K13483
total_19579113	K08316
total_19579578	K11936
total_1957968	K00989
total_1958047	K07114
total_1958050	K03572
total_1958053	K06153
total_1958055	K03525
total_19580881	K01745
total_195811	K03092
total_195817	K01778
total_19581772	K03581
total_19582822	K08100
total_19583094	K09888
total_1958343	K00496
total_19584942	K03631
total_19585102	K02438
total_19585414	K01448
total_19585840	K03438
total_19586234	K00015
total_1958633	K01506
total_1958634	K01443
total_1958635	K01126
total_1958636	K03088
total_19586529	K14441
total_19587027	K00384
total_19587039	K05837
total_19587574	K02863
total_19587720	K05989
total_19587722	K00848
total_19588153	K02961
total_19588595	K03060
total_1958892	K02014
total_19589447	K02314
total_19589942	K07056
total_19590024	K01692
total_19590689	K05716
total_19590851	K13010
total_19591520	K00609
total_19591730	K01878
total_195918	K01846
total_195919	K01738
total_1959292	K03821
total_19593067	K00672
total_19593139	K01474
total_19594229	K01423
total_1959442	K09761
total_1959444	K03179
total_19594734	K01736
total_19595379	K10778
total_19596607	K03381
total_19598156	K03293
total_19599277	K02914
total_19599403	K01505
total_1960014	K00606
total_19602665	K12262
total_19603208	K06176
total_19603734	K02946
total_19603786	K01496
total_19603800	K03625
total_19605482	K03631
total_19605526	K03684
total_19606130	K01845
total_19606269	K02372
total_1960708	K01869
total_19607261	K07497
total_1960841	K07090
total_19608826	K00003
total_19609236	K00108
total_19609304	K06447
total_19609603	K00101
total_19610091	K13794
total_1961080	K02275
total_19610806	K00013
total_19611138	K10563
total_19611388	K01873
total_19611867	K00946
total_1961568	K03060
total_19616182	K03500
total_19616478	K00228
total_19616721	K13953
total_19616795	K01003
total_19617	K01870
total_19617088	K03595
total_19618	K06204
total_19618701	K07497
total_19620800	K01716
total_19620898	K13051
total_19621089	K01816
total_19621264	K00147
total_1962184	K00831
total_19622156	K00685
total_1962232	K11105
total_19622788	K03734
total_19623052	K13642
total_19623552	K14058
total_19623727	K02956
total_1962395	K01908
total_19624669	K08300
total_19624696	K03650
total_19624727	K01885
total_19625149	K04483
total_19625201	K14261
total_19625312	K01465
total_19625853	K02982
total_19625959	K03088
total_19626061	K00135
total_19626155	K02970
total_19626172	K04074
total_19626471	K06447
total_19626489	K12548
total_19626576	K01810
total_19626577	K03100
total_19627107	K02876
total_19627169	K01696
total_19627410	K00657
total_1962745	K00472
total_19627529	K00936
total_19628214	K03089
total_19628354	K01687
total_19630162	K07762
total_19630477	K03294
total_19631386	K01692
total_1963197	K03366
total_19632071	K01056
total_19632530	K00297
total_19632531	K13787
total_19632609	K10778
total_19632640	K02343
total_1963364	K01885
total_19633675	K02160
total_19633747	K10536
total_19634581	K00609
total_19635045	K01006
total_19635065	K02879
total_19635185	K07067
total_19635851	K01874
total_19635926	K07497
total_19636924	K01866
total_19636964	K02343
total_19637660	K02519
total_1963831	K04043
total_19639936	K02899
total_19640069	K02878
total_196405	K00140
total_19641891	K00626
total_19641937	K00544
total_19641938	K01580
total_19642424	K01692
total_19642874	K00301
total_1964349	K00405
total_19643504	K02986
total_1964377	K04074
total_19644105	K07313
total_19644114	K12340
total_19644420	K01889
total_19644860	K01692
total_19645269	K00525
total_19645596	K03089
total_19646248	K03595
total_19646251	K07042
total_19646386	K01449
total_19646918	K03405
total_19649345	K10778
total_1965012	K09882
total_1965115	K02909
total_19651475	K03631
total_1965158	K02834
total_1965159	K03177
total_19651713	K01916
total_19652730	K00602
total_19654074	K00761
total_19654261	K02890
total_19654402	K02881
total_19654407	K01696
total_1965459	K00316
total_19654605	K07736
total_19655241	K01866
total_19655972	K07736
total_1965724	K00657
total_19657242	K01259
total_19657512	K10012
total_19658795	K15269
total_19660156	K04486
total_19660233	K02931
total_19662458	K03088
total_19663593	K07250
total_19664794	K13788
total_19665475	K00145
total_19665535	K01649
total_1966588	K01753
total_19666119	K03529
total_1966672	K06077
total_1966673	K01883
total_19670199	K01911
total_1967068	K01496
total_19671772	K05522
total_19673613	K03060
total_19673992	K01937
total_19674007	K03070
total_19674100	K15710
total_1967420	K00652
total_19675076	K01696
total_19675175	K01754
total_19676248	K03500
total_19678356	K01710
total_19678713	K03574
total_19679731	K00619
total_1967984	K01874
total_19679991	K01069
total_19680563	K06969
total_19680580	K00133
total_19681095	K07090
total_19681581	K00472
total_19681975	K00762
total_19682434	K03579
total_19682764	K01506
total_19683270	K04566
total_1968412	K06158
total_19684469	K04085
total_19684748	K06920
total_19685450	K07588
total_19685917	K03519
total_19686369	K00215
total_19686612	K00341
total_19687521	K03977
