Query_id	tax
total_2160820	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
total_2165157	k__Bacteria;p__Actinobacteria
total_2166129	k__Bacteria
total_2166979	k__Bacteria
total_2167170	k__Bacteria;p__Actinobacteria
total_2167171	k__Bacteria;p__Actinobacteria
total_2167293	k__Bacteria;p__Proteobacteria
total_2168450	k__Bacteria;p__Proteobacteria
total_2168523	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2168762	k__Bacteria
total_2169970	k__Bacteria;p__Proteobacteria
total_2170264	k__Bacteria
total_2172290	k__Bacteria
total_2172440	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae
total_217287	k__Bacteria
total_2173440	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae
total_217418	Unclassified
total_2174441	k__Bacteria
total_2177163	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2178867	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_2178948	k__Bacteria
total_2180405	k__Bacteria;p__Actinobacteria
total_2180913	k__Bacteria
total_2180987	k__Bacteria
total_2182595	k__Bacteria
total_2183322	k__Bacteria
total_2185530	k__Bacteria
total_2185531	Unclassified
total_218669	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_21884	k__Bacteria
total_2189675	k__Bacteria;p__Actinobacteria
total_2189771	k__Bacteria;p__Proteobacteria
total_2193420	k__Bacteria
total_2194867	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2195492	k__Bacteria;p__Proteobacteria
total_2196691	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_219751	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_2201415	k__Bacteria
total_2202695	k__Bacteria
total_2204707	k__Bacteria
total_2205538	k__Bacteria
total_2208399	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_2209961	Unclassified
total_2210104	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2211140	k__Bacteria
total_2214407	k__Bacteria;p__Proteobacteria
total_221445	k__Bacteria
total_2216486	k__Bacteria
total_2216746	k__Bacteria;p__Proteobacteria
total_2217010	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_221806	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_2227107	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2227295	k__Bacteria;p__Actinobacteria
total_2227495	k__Bacteria
total_2228118	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_2228689	k__Bacteria;p__Proteobacteria
total_2231083	k__Bacteria
total_2231435	k__Bacteria
total_2231741	Unclassified
total_2232325	k__Bacteria;p__Actinobacteria
total_2234314	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2234618	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae
total_2235141	k__Bacteria;p__Actinobacteria
total_2235347	k__Bacteria
total_2236488	k__Bacteria
total_2237350	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2239638	k__Bacteria;p__Actinobacteria
total_2239815	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_2239853	k__Bacteria
total_223998	k__Bacteria;p__Proteobacteria
total_2241262	Unclassified
total_2242067	k__Bacteria
total_2242202	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2243744	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2245539	k__Bacteria
total_2245578	k__Bacteria
total_2245579	k__Bacteria
total_2246808	k__Bacteria
total_2246858	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_2248944	Unclassified
total_2251312	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2254629	k__Bacteria
total_2255106	k__Bacteria;p__Actinobacteria
total_2256347	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_2256925	k__Bacteria
total_2257468	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2257707	k__Bacteria
total_2257922	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2258356	k__Bacteria;p__Actinobacteria
total_2258400	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium
total_2258752	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2259191	k__Bacteria
total_2259797	k__Bacteria
total_22600	k__Bacteria;p__Actinobacteria
total_226050	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_226139	k__Bacteria
total_2261538	k__Bacteria
total_2262131	k__Bacteria;p__Proteobacteria
total_2262715	k__Bacteria
total_2262868	k__Bacteria
total_2263081	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2263946	k__Bacteria
total_2270007	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_2270889	k__Bacteria
total_2270920	k__Bacteria
total_227121	k__Bacteria
total_2274571	k__Bacteria
total_2275402	k__Bacteria
total_2275941	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_2276296	k__Bacteria
total_2276626	k__Bacteria
total_2278307	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2280398	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera
total_2280521	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2280858	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2280931	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_2284885	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2285468	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2286044	Unclassified
total_2288034	k__Bacteria
total_2288396	k__Bacteria;p__Bacteroidetes
total_2288407	k__Bacteria;p__Bacteroidetes
total_2288542	Unclassified
total_2289591	k__Bacteria;p__Proteobacteria
total_2289962	k__Bacteria
total_2290087	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2290100	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2290507	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter
total_2290508	k__Bacteria
total_2292465	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2293339	k__Bacteria
total_2293821	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2294285	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2295324	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2295380	k__Bacteria
total_2295852	k__Bacteria
total_2296442	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_229648	k__Bacteria;p__Actinobacteria
total_22966	k__Bacteria;p__Proteobacteria
total_2297946	Unclassified
total_2298366	k__Bacteria;p__Acidobacteria
total_2300081	Unclassified
total_230027	k__Bacteria
total_2301296	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2301742	k__Bacteria
total_2302847	k__Bacteria
total_2303154	k__Bacteria;p__Actinobacteria
total_2303272	k__Bacteria;p__Proteobacteria
total_2304619	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_2305809	k__Bacteria
total_2306289	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
total_2306678	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2306679	k__Bacteria;p__Proteobacteria
total_2307133	k__Bacteria;p__Actinobacteria
total_2310111	k__Bacteria;p__Proteobacteria
total_2310560	k__Bacteria
total_2310569	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2310716	k__Bacteria
total_2311934	k__Archaea;p__Thaumarchaeota
total_2311935	Unclassified
total_23149	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus;s__Macrococcus_caseolyticus
total_2317415	k__Bacteria;p__Actinobacteria
total_231854	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_2322135	k__Bacteria
total_2324726	k__Bacteria
total_2324796	k__Bacteria;p__Proteobacteria
total_2325466	Unclassified
total_2327600	k__Bacteria
total_2327933	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2330794	Unclassified
total_2331179	k__Bacteria;p__Proteobacteria
total_2332267	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_2332603	k__Bacteria;p__Actinobacteria
total_2332944	k__Bacteria
total_233303	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2333201	k__Bacteria
total_2333223	k__Bacteria;p__Bacteroidetes
total_2333236	k__Bacteria;p__Bacteroidetes
total_2333238	k__Bacteria;p__Bacteroidetes
total_2333248	k__Bacteria;p__Bacteroidetes
total_2333255	k__Bacteria
total_2333272	k__Bacteria;p__Bacteroidetes
total_2333278	k__Bacteria;p__Bacteroidetes
total_2333282	k__Bacteria;p__Bacteroidetes
total_2333293	k__Bacteria;p__Bacteroidetes
total_2333305	k__Bacteria;p__Bacteroidetes
total_2336479	k__Bacteria
total_233751	k__Bacteria;p__Proteobacteria
total_2337643	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_233823	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2339029	Unclassified
total_2339032	k__Bacteria;p__Actinobacteria
total_2339033	k__Bacteria;p__Actinobacteria
total_2341050	k__Bacteria
total_234128	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2342	k__Bacteria;p__Proteobacteria
total_234295	k__Bacteria
total_2344304	k__Bacteria
total_2344864	Unclassified
total_234563	k__Bacteria
total_2345661	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2345848	k__Bacteria
total_2345922	k__Bacteria
total_2346132	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2346243	k__Bacteria;p__Proteobacteria
total_2347901	k__Bacteria
total_2347917	k__Bacteria
total_2348627	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2348643	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_2349899	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_235125	k__Bacteria
total_2351538	k__Bacteria
total_2351759	k__Bacteria
total_2352285	k__Bacteria
total_2353887	Unclassified
total_2354052	k__Bacteria
total_235532	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_2355585	k__Bacteria
total_2357248	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2359951	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae
total_2364056	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_2364296	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_2364297	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_2365568	Unclassified
total_236586	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_2366032	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_2368832	Unclassified
total_2372718	k__Bacteria;p__Proteobacteria
total_237377	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_237453	k__Bacteria
total_237504	k__Bacteria;p__Actinobacteria
total_2375081	k__Bacteria;p__Actinobacteria
total_2375183	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_2376320	Unclassified
total_2376877	k__Bacteria
total_2377200	k__Bacteria;p__Proteobacteria
total_2377398	k__Bacteria;p__Actinobacteria
total_2378525	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2378568	k__Bacteria
total_2381542	k__Bacteria;p__Actinobacteria
total_2383733	k__Archaea;p__Thaumarchaeota
total_2384954	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2386545	k__Bacteria
total_2387514	k__Bacteria
total_2388410	k__Bacteria
total_2388419	k__Bacteria
total_2388424	k__Bacteria;p__Actinobacteria
total_2388425	k__Bacteria;p__Actinobacteria
total_2388427	Unclassified
total_2389222	k__Archaea;p__Thaumarchaeota
total_2389857	k__Bacteria
total_2390042	k__Bacteria
total_2390043	k__Bacteria
total_2392726	k__Archaea;p__Thaumarchaeota
total_2394967	k__Bacteria
total_2395471	k__Bacteria
total_2395472	k__Bacteria;p__Actinobacteria
total_2395475	k__Bacteria
total_2396289	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_2397774	k__Bacteria
total_2397775	k__Bacteria
total_2400449	k__Bacteria;p__Proteobacteria
total_2400977	k__Bacteria
total_2400978	k__Bacteria
total_2401845	k__Bacteria
total_2401890	k__Bacteria
total_2402808	Unclassified
total_2403577	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2404519	k__Bacteria;p__Actinobacteria
total_2404521	k__Bacteria;p__Actinobacteria
total_2405677	k__Bacteria
total_2407558	k__Eukaryota
total_240759	k__Bacteria
total_2409424	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_2409801	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_2410225	k__Bacteria
total_2412216	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium
total_2414234	k__Bacteria
total_2415022	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_241563	k__Bacteria
total_2417127	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_2417201	Unclassified
total_2417356	k__Bacteria
total_2417450	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2417619	k__Bacteria
total_2417743	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2419740	k__Bacteria;p__Actinobacteria
total_2419894	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_2420041	k__Bacteria
total_2420986	k__Bacteria
total_2421135	k__Bacteria;p__Actinobacteria
total_2421902	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2422043	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_242339	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_242340	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_242341	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_2425673	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2426124	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_24267	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2429061	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2429778	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_2429884	k__Bacteria
total_2434849	k__Bacteria
total_2435452	k__Bacteria
total_2437531	k__Bacteria
total_2438595	k__Archaea
total_2439452	k__Bacteria
total_2439965	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
total_2440041	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_2440282	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_2441085	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2441604	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2442322	Unclassified
total_244278	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2445221	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2445340	k__Bacteria
total_2446231	k__Bacteria
total_2447155	k__Bacteria
total_2448194	k__Bacteria
total_2448886	k__Bacteria;p__Actinobacteria
total_2449030	k__Bacteria;p__Actinobacteria
total_2449627	k__Bacteria
total_2449706	Unclassified
total_2449910	Unclassified
total_2450562	k__Bacteria
total_2450769	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2451894	k__Bacteria
total_2452383	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2452422	k__Bacteria
total_2453396	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_2453896	Unclassified
total_2457216	k__Bacteria
total_2457780	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_2459991	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2461527	k__Bacteria;p__Proteobacteria
total_2463089	k__Bacteria
total_2463090	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2464017	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_2465461	k__Archaea;p__Thaumarchaeota
total_2466295	k__Bacteria;p__Proteobacteria
total_2466663	k__Bacteria;p__Proteobacteria
total_2466664	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2469260	k__Bacteria
total_2469262	Unclassified
total_2469368	k__Bacteria;p__Actinobacteria
total_2470406	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_2470750	k__Bacteria
total_2470751	Unclassified
total_2471012	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_2472643	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae
total_2474254	k__Bacteria
total_2476229	k__Bacteria
total_2476718	k__Archaea
total_2480985	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_2482645	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_2482975	k__Bacteria
total_2483374	k__Bacteria
total_248345	k__Bacteria
total_2484344	k__Bacteria
total_2485049	k__Bacteria
total_2487112	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_2487156	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_2487493	k__Bacteria
total_2487956	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_2494189	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_2495618	k__Bacteria
total_2498268	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
