Query_id	Ko_id
total_18131767	K00135
total_18131772	K01255
total_18132059	K01262
total_18132077	K03798
total_18132353	K02493
total_18132443	K01478
total_18132980	K02343
total_18133268	K01262
total_1813370	K03650
total_1813386	K03571
total_18133873	K14162
total_18133919	K02594
total_18133920	K01647
total_18134277	K02335
total_18134345	K01467
total_18134804	K09981
total_18134965	K07762
total_1813500	K03075
total_1813501	K01937
total_18135358	K01698
total_18135394	K01916
total_18135673	K09986
total_18135776	K01271
total_18136085	K02867
total_18136221	K03296
total_18136364	K03549
total_18136419	K01409
total_1813702	K01866
total_18137073	K07568
total_18137145	K00286
total_1813721	K00019
total_18137350	K01322
total_18137493	K03040
total_18137901	K00003
total_18138069	K03088
total_18139433	K13745
total_18139625	K02274
total_1813999	K01406
total_1814013	K11381
total_1814019	K02967
total_18140289	K01591
total_18140586	K02879
total_18140626	K01780
total_1814065	K14161
total_18140903	K00765
total_18141084	K13283
total_18141127	K02485
total_18141316	K03088
total_18141389	K06920
total_18141489	K01589
total_18141525	K03106
total_18141678	K02113
total_181417	K05837
total_18141835	K03100
total_1814201	K13602
total_18142103	K01975
total_18142598	K00609
total_1814297	K01676
total_1814298	K01676
total_18143176	K00167
total_18143191	K00850
total_18143336	K01698
total_18143647	K01474
total_18143883	K02335
total_18143893	K00226
total_18143915	K00333
total_18144071	K01041
total_18144072	K01041
total_18144115	K02881
total_18144508	K02117
total_18144794	K01470
total_18145255	K01338
total_18145423	K14441
total_18145890	K09812
total_18146184	K01284
total_18146593	K00674
total_1814695	K00858
total_18147186	K02961
total_18147718	K03501
total_18147741	K03305
total_1814793	K01354
total_18148420	K02601
total_18148919	K12251
total_18148982	K00762
total_18149030	K03733
total_18149070	K00574
total_1814909	K08602
total_18149650	K04566
total_18149712	K07096
total_1815004	K00492
total_18150129	K01489
total_18150228	K00254
total_18150925	K06979
total_18150927	K05820
total_18151509	K00283
total_18151690	K01409
total_18152014	K01890
total_18152209	K02986
total_18152211	K02879
total_18152466	K03574
total_181525	K01288
total_18153240	K02601
total_18153242	K02863
total_18153357	K00135
total_18153363	K04566
total_18153603	K02890
total_18153652	K01649
total_18153655	K01703
total_1815374	K11381
total_18153817	K01151
total_18154031	K01610
total_18154136	K00765
total_18154348	K01422
total_18154651	K02601
total_18154788	K11717
total_18154985	K08603
total_1815546	K01066
total_18156252	K01581
total_18156297	K01469
total_18156502	K01354
total_18156879	K11752
total_18156932	K00170
total_18157245	K11665
total_18157434	K01271
total_18158131	K00525
total_18158132	K00602
total_18158466	K03887
total_18158515	K02298
total_18158529	K07499
total_18158571	K02115
total_18158812	K03724
total_18159151	K11740
total_18159486	K08677
total_18159545	K01081
total_18159808	K01867
total_18159824	K01759
total_18160327	K00523
total_18160362	K07027
total_18160405	K01649
total_1816056	K00761
total_18160680	K01647
total_18160801	K07263
total_18160857	K00257
total_1816086	K11294
total_18160873	K07263
total_18160923	K01269
total_18161007	K02405
total_18161219	K01039
total_18161266	K03088
total_18161531	K07018
total_18161569	K02871
total_18161570	K02996
total_181616	K00074
total_18161704	K06168
total_18161870	K02892
total_18161973	K00962
total_18162170	K00951
total_18162395	K02371
total_18162430	K02886
total_18162554	K08676
total_18162598	K01969
total_18163172	K03595
total_18164535	K01791
total_18164600	K02427
total_18164637	K08641
total_1816474	K03466
total_18165062	K11381
total_18165206	K14266
total_18165300	K12573
total_18165417	K01269
total_18165438	K02897
total_18165526	K01647
total_18165721	K00763
total_18165845	K01338
total_1816593	K01647
total_18165942	K03426
total_18166077	K10866
total_18166144	K14162
total_18166445	K11418
total_1816675	K02982
total_1816708	K01265
total_18167325	K00480
total_18167329	K01561
total_18167336	K00101
total_18167473	K03100
total_18167474	K00554
total_18167557	K03092
total_18167652	K02876
total_18167746	K03783
total_18167936	K07137
total_18168101	K07455
total_18168174	K00020
total_18168311	K03092
total_18168452	K00019
total_1816846	K01465
total_18168606	K07263
total_18168934	K02871
total_1816911	K10960
total_1816912	K05520
total_18169176	K01873
total_18169306	K01872
total_18169310	K02519
total_18169655	K01356
total_18169785	K02108
total_18170146	K09748
total_18170158	K01469
total_1817032	K02914
total_18170341	K01295
total_18170433	K03043
total_18170577	K07456
total_18170586	K01444
total_18171227	K02564
total_18171316	K02297
total_18171317	K02298
total_1817147	K03593
total_1817148	K07303
total_18171548	K01913
total_18172452	K02897
total_18172516	K07126
total_18172783	K02988
total_18172885	K02335
total_18172888	K01409
total_18172890	K00329
total_18173541	K00248
total_1817382	K00931
total_18173835	K01897
total_18173884	K13953
total_18173955	K05366
total_1817408	K02876
total_181741	K02274
total_18174150	K00271
total_18174176	K07090
total_18174306	K00121
total_18174542	K03335
total_18174563	K07568
total_1817466	K14161
total_1817476	K00428
total_18175016	K06911
total_18175048	K05934
total_1817541	K07455
total_18175735	K03650
total_18176348	K02315
total_18176372	K01883
total_18176385	K03543
total_18176718	K03595
total_18177272	K02519
total_18177286	K02014
total_1817738	K05998
total_18177707	K03046
total_18177814	K00134
total_18177821	K02371
total_18177828	K01178
total_18177867	K03320
total_18177912	K02888
total_18178072	K01055
total_18178133	K00166
total_181782	K00685
total_18178547	K03501
total_18178998	K01868
total_18179109	K00263
total_18179303	K00167
total_18179373	K07568
total_1817987	K02315
total_181799	K00495
total_18180458	K01870
total_18180692	K01695
total_18181101	K02863
total_18181136	K03649
total_18181303	K03100
total_18181441	K03891
total_1818191	K06179
total_18181914	K15532
total_18181977	K03073
total_181820	K06920
total_18182045	K01262
total_18182224	K03574
total_18182351	K00339
total_18182413	K02238
total_18182672	K02886
total_18182804	K00681
total_18182919	K01259
total_18182947	K07455
total_18182967	K01873
total_18183084	K00135
total_18183120	K00826
total_18183222	K01301
total_18183250	K02931
total_18183546	K03790
total_18183566	K02931
total_18184069	K01623
total_18184149	K00338
total_18184349	K05837
total_18184740	K02274
total_1818481	K01712
total_18185003	K00101
total_18185240	K02341
total_18185393	K00325
total_1818563	K00602
total_18185704	K15451
total_18185872	K01439
total_18185907	K02986
total_18185928	K01933
total_1818612	K03574
total_18186164	K00329
total_18186372	K03701
total_18186564	K01790
total_18186565	K00641
total_18186576	K03724
total_181867	K07010
total_18186734	K03531
total_18186806	K03891
total_18186833	K01354
total_18187004	K01439
total_18187295	K01129
total_18187439	K02277
total_18187481	K07107
total_18187792	K06442
total_18187869	K00282
total_18187960	K01259
total_18188048	K01880
total_18188326	K01876
total_18188829	K01782
total_18189257	K13602
total_18189295	K03703
total_18189306	K02899
total_18189365	K01312
total_18189567	K01178
total_18189966	K02982
total_18190358	K13277
total_18190492	K01028
total_18190670	K03118
total_18191494	K00356
total_18191499	K02950
total_18191589	K01322
total_18191854	K02954
total_18191856	K02994
total_18191872	K04074
total_18192032	K03465
total_18192452	K00052
total_18192838	K06958
total_18193158	K08676
total_18193196	K03316
total_1819327	K08304
total_18193383	K01876
total_18193684	K01610
total_18193768	K09861
total_18193965	K00278
total_18194151	K01142
total_18194241	K02838
total_1819431	K01975
total_18194408	K00799
total_18195012	K06168
total_18195130	K00257
total_18195202	K01338
total_1819525	K01873
total_18195285	K08300
total_18195950	K00108
total_1819611	K01895
total_18196574	K03568
total_18196777	K01469
total_18196814	K06168
total_18196888	K01262
total_18197081	K12526
total_18197449	K01209
total_18197522	K07056
total_1819756	K00428
total_18197597	K00763
total_18197676	K02986
total_18197804	K06168
total_18197988	K08676
total_18197992	K00248
total_18198129	K01265
total_18198249	K02111
total_18198340	K01791
total_18198482	K01955
total_18198691	K03790
total_18198706	K01178
total_18198850	K11175
total_18199738	K01873
total_18199796	K00969
total_18200226	K03797
total_18200243	K14742
total_1820036	K03088
total_18200742	K07568
total_18200743	K00773
total_18200771	K00135
total_1820112	K01183
total_18201233	K01870
total_1820143	K01262
total_18201703	K03723
total_18201764	K03100
total_18201921	K02274
total_18202027	K00764
total_18202402	K02687
total_18202514	K01056
total_18202527	K01874
total_18202598	K01952
total_18202666	K02274
total_18202798	K03320
total_18203049	K04764
total_18203410	K03305
total_18203412	K02897
total_18203413	K01056
total_1820342	K01591
total_18203457	K00325
total_18203460	K00338
total_18203492	K02961
total_18203525	K01772
total_18203654	K03320
total_18204556	K07749
total_18204730	K04772
total_18204997	K01872
total_1820511	K00179
total_1820561	K07042
total_18205770	K01952
total_18205845	K02316
total_1820605	K01873
total_18206256	K01593
total_18206677	K02276
total_18206808	K00528
total_18207147	K15358
total_18207214	K00013
total_18207636	K01929
total_18207670	K00799
total_18207774	K01338
total_18208450	K00088
total_18208675	K02986
total_18208845	K07494
total_18208879	K01649
total_18208929	K10901
total_18208955	K02961
total_1820914	K09811
total_18209455	K07165
total_18209501	K00568
total_18209708	K00648
total_18209770	K06916
total_18210092	K06447
total_18210163	K01714
total_18210186	K02427
total_1821031	K02990
total_18210448	K01596
total_18210512	K04765
total_18210534	K01271
total_18210814	K01754
total_18211007	K01624
total_1821106	K00164
total_18211182	K03466
total_18211493	K14645
total_18211638	K00161
total_1821179	K03177
total_18211925	K03703
total_1821200	K03294
total_1821203	K00257
total_18212431	K14267
total_18212468	K02200
total_18212591	K09883
total_18212684	K00626
total_18212803	K00382
total_18212928	K01610
total_18213042	K03466
total_18213055	K01955
total_18213204	K06949
total_18213365	K08303
total_18213414	K01792
total_18213416	K00783
total_1821352	K00226
total_18213564	K01873
total_18214012	K05539
total_18214174	K02933
total_182146	K02835
total_18214675	K02198
total_18214687	K04773
total_18214726	K00164
total_18214903	K05807
total_18215003	K03466
total_18215004	K04127
total_18215006	K01714
total_18215436	K03588
total_18215775	K02899
total_18215804	K01834
total_18215877	K01358
total_18215963	K03595
total_18215990	K01937
total_18216254	K03821
total_18216317	K00334
total_18216530	K03969
total_18216584	K07010
total_1821675	K01415
total_18216781	K03568
total_18217140	K03980
total_18217310	K00175
total_18217491	K00626
total_18217721	K02371
total_18217811	K00647
total_18217935	K02347
total_1821829	K01406
total_1821833	K01362
total_18218467	K01469
total_18218818	K00332
total_18218969	K01803
total_18219053	K00226
total_1821929	K07263
total_18219360	K02601
total_18219362	K01524
total_18219388	K00334
total_1821987	K01029
total_18220021	K00382
total_18220197	K09883
total_18220341	K03585
total_18220499	K00425
total_18220603	K14162
total_18220672	K08372
total_18220797	K02528
total_18220801	K00540
total_18220873	K03821
total_18221119	K01895
total_18221127	K01810
total_18222050	K00540
total_18222325	K02014
total_18222503	K00340
total_18222621	K03305
total_18222744	K11293
total_18222775	K01810
total_18222835	K03535
total_18222843	K12979
total_18222853	K07566
total_18222877	K07165
total_18223035	K07486
total_18223258	K07497
total_18223759	K13810
total_18223959	K02863
total_1822408	K06143
total_1822440	K01474
total_18224606	K00097
total_18224809	K00135
total_18225147	K03215
total_18225215	K04094
total_18225350	K01872
total_18226364	K01869
total_18226402	K00523
total_18227079	K01376
total_18227266	K01962
total_1822749	K01878
total_18227766	K00812
total_18227770	K03649
total_18227889	K02427
total_18227890	K01322
total_18228002	K02335
total_18228005	K13507
total_18228228	K03501
total_1822836	K01338
total_18228489	K06986
total_18228580	K02884
total_18228630	K00783
total_18228778	K07027
total_18228806	K02503
total_18228808	K07025
total_18228809	K01873
total_18228970	K00928
total_18228978	K01284
total_18229454	K01679
total_1822953	K01679
total_18229778	K04566
total_18230194	K00609
total_18230425	K01679
total_18230495	K02804
total_18230783	K08253
total_18230784	K00544
total_18231037	K02114
total_18231053	K02933
total_182311	K06173
total_1823126	K03186
