Query_id	tax
total_17724563	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales
total_1772563	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17725919	k__Bacteria
total_17726378	k__Bacteria
total_17726886	k__Bacteria
total_17727073	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17727082	k__Bacteria
total_17727526	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1772757	Unclassified
total_17728400	k__Bacteria
total_17729222	k__Bacteria
total_17729306	k__Bacteria
total_1772983	k__Bacteria
total_17730040	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17730569	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_17730696	k__Bacteria
total_1773150	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_1773151	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_17732649	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17732650	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_1773314	k__Bacteria
total_17733641	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17735350	k__Bacteria
total_17735464	k__Bacteria;p__Firmicutes
total_17735550	Unclassified
total_17735808	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17736628	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17736658	k__Bacteria;p__Proteobacteria
total_17736726	k__Bacteria
total_17736730	k__Bacteria
total_17737209	Unclassified
total_17737359	k__Bacteria
total_17737490	k__Bacteria
total_17737524	k__Bacteria;p__Proteobacteria
total_17737630	k__Bacteria
total_17738007	k__Eukaryota
total_17738189	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17738435	k__Bacteria
total_17738720	k__Bacteria
total_17738936	k__Bacteria
total_17738943	k__Bacteria
total_17738953	k__Bacteria
total_17740034	k__Bacteria
total_17740216	k__Bacteria;p__Actinobacteria
total_17740279	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17741082	k__Bacteria
total_17741685	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17741730	k__Bacteria;p__Bacteroidetes
total_17741753	k__Bacteria
total_17742511	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1774259	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_17742913	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_1774334	k__Bacteria
total_17744727	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17744728	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_1774517	k__Bacteria;p__Proteobacteria
total_17745248	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17745598	k__Bacteria
total_17745697	k__Bacteria
total_17748805	k__Bacteria
total_17749089	Unclassified
total_17749288	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17750174	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17751603	k__Bacteria
total_17751618	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17751804	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
total_17753115	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17753423	k__Bacteria
total_1775359	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_17753761	k__Bacteria;p__Actinobacteria
total_17753789	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17754142	k__Bacteria
total_17754209	k__Bacteria
total_17754210	k__Bacteria
total_1775449	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17754667	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17754906	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17755467	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17756049	k__Bacteria
total_1775616	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces
total_17756171	k__Bacteria;p__Proteobacteria
total_17756865	Unclassified
total_1775783	k__Bacteria
total_17758171	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17758178	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17758358	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17758821	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
total_1775888	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_17760042	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17760259	k__Bacteria
total_17760884	k__Bacteria
total_177609	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_177610	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17761236	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17761525	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17761545	Unclassified
total_17761747	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_1776252	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_1776253	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_17762595	k__Bacteria
total_17762647	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17762907	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17763181	Unclassified
total_17764048	k__Bacteria
total_17764731	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
total_17764751	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17764818	k__Bacteria;p__Actinobacteria
total_17764894	k__Bacteria;p__Proteobacteria
total_17764900	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17765019	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17765192	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17765550	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_17766066	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17766620	k__Bacteria
total_17766803	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17767263	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17767322	k__Bacteria
total_17767330	k__Archaea;p__Thaumarchaeota
total_17767392	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas_jaspsi
total_17767968	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_17768018	k__Bacteria;p__Bacteroidetes
total_1776842	k__Bacteria
total_17768641	k__Bacteria
total_1776893	k__Bacteria;p__Actinobacteria
total_17769583	k__Bacteria
total_17769819	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17770061	k__Bacteria
total_17771296	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17771304	k__Bacteria
total_17771307	k__Bacteria
total_17771819	k__Bacteria
total_17771862	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae
total_17771871	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_1777227	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17772480	k__Bacteria
total_17772509	k__Bacteria
total_17772861	k__Bacteria;p__Proteobacteria
total_17773866	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
total_17774916	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1777569	Unclassified
total_17775859	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17775860	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17775885	k__Bacteria;p__Proteobacteria
total_1777669	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_17776782	k__Bacteria
total_1777780	k__Bacteria;p__Proteobacteria
total_17777983	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17778039	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17778730	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17779773	k__Bacteria
total_17780072	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17780636	k__Bacteria
total_17780791	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_17782114	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales
total_17782190	k__Bacteria
total_17782922	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17783293	k__Bacteria
total_17783815	k__Bacteria
total_1778418	k__Bacteria;p__Proteobacteria
total_1778519	k__Bacteria;p__Proteobacteria
total_17785565	k__Bacteria;p__Proteobacteria
total_17785566	k__Bacteria
total_17787350	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__Gemmatirosa_kalamazoonesis
total_17787351	k__Bacteria
total_17787671	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1778786	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_1778787	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17790646	k__Bacteria;p__Actinobacteria
total_17790797	k__Bacteria;p__Proteobacteria
total_17790930	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17791436	k__Bacteria
total_17791722	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17792197	k__Bacteria
total_17792239	k__Bacteria
total_17792344	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1779339	k__Bacteria
total_1779340	k__Bacteria
total_1779341	k__Bacteria
total_17793561	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17794122	Unclassified
total_17794550	k__Bacteria
total_17794602	k__Bacteria
total_17794622	k__Bacteria
total_17795858	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_1779610	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17796278	k__Bacteria;p__Bacteroidetes
total_17796642	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17796925	Unclassified
total_17797101	k__Bacteria
total_17797342	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_17797374	k__Bacteria
total_17797539	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17797823	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17797977	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17797990	k__Bacteria
total_17798816	k__Bacteria
total_1780068	k__Bacteria
total_17801982	k__Bacteria
total_17802248	k__Bacteria;p__Proteobacteria
total_17802251	k__Bacteria;p__Proteobacteria
total_17802420	k__Bacteria
total_17802566	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_1780317	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17803320	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_17803445	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1780359	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17803815	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17804272	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17804350	k__Bacteria
total_1780469	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_1780470	k__Bacteria;p__Actinobacteria
total_17805064	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales
total_17806915	k__Bacteria
total_17807717	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17808470	k__Bacteria;p__Actinobacteria
total_17809648	k__Bacteria
total_1781039	k__Bacteria
total_17810598	k__Bacteria
total_17812146	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium
total_17812526	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17812527	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_1781316	k__Bacteria
total_1781345	k__Bacteria
total_1781346	k__Bacteria
total_17813551	Unclassified
total_1781385	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17814114	k__Bacteria;p__Actinobacteria
total_17814902	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_17815799	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_1781666	k__Bacteria;p__Bacteroidetes
total_17817999	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17819046	Unclassified
total_17819497	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17819498	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17819602	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter
total_17821180	k__Bacteria
total_17821212	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales
total_1782201	k__Bacteria
total_17823125	k__Bacteria
total_17823227	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17823647	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas
total_17823738	k__Bacteria
total_17823807	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_1782435	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_1782682	k__Bacteria;p__Proteobacteria
total_17827185	k__Bacteria;p__Actinobacteria
total_17827366	k__Bacteria
total_17827771	k__Bacteria
total_1782798	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_17828454	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_1782854	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17828895	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17828946	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17830230	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_1783072	k__Bacteria;p__Proteobacteria
total_1783073	k__Bacteria;p__Proteobacteria
total_17830857	k__Bacteria;p__Proteobacteria
total_1783136	k__Bacteria
total_17832016	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17832017	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17832574	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17832665	Unclassified
total_17832817	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_17833189	k__Bacteria;p__Proteobacteria
total_1783338	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17833405	k__Bacteria
total_17833581	k__Bacteria
total_17833582	k__Bacteria
total_17833583	k__Bacteria
total_17834226	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_17834546	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_17835060	k__Bacteria
total_1783557	k__Bacteria
total_17835865	k__Bacteria;p__Actinobacteria
total_17836315	Unclassified
total_17836900	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17836970	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_17837466	k__Bacteria
total_17838119	k__Bacteria
total_17838517	k__Bacteria
total_17838735	k__Bacteria
total_17838743	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_17839030	k__Bacteria
total_17839984	k__Bacteria
total_17839986	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17840705	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium_sp._AAP93
total_17840800	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
total_17842174	k__Bacteria;p__Proteobacteria
total_1784235	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_17842760	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_17843197	k__Bacteria
total_1784360	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_17843882	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17844086	k__Bacteria
total_17844110	k__Bacteria
total_17844453	k__Bacteria;p__Proteobacteria
total_17844488	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17844885	k__Bacteria
total_1784527	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_17845367	k__Bacteria
total_17845573	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_17846078	k__Bacteria
total_17846596	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_17848945	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__Rubrobacter_xylanophilus
total_17849140	k__Bacteria
total_17849331	k__Bacteria
total_17850276	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_17851643	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17851650	k__Bacteria
total_17851682	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_17851725	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_17852582	k__Bacteria
total_17852856	k__Bacteria
total_17853049	k__Bacteria
total_17853206	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
total_17853371	k__Bacteria
total_17854055	k__Bacteria;p__Proteobacteria
